Straßennummer;Straßenname;Folge;Hausnr. (von);Zusatz zur Hausnr (von);Hausnr. (bis);Zusatz zur Hausnr (bis);Ortsbezirk;Stadtteil Name;Stadtbezirk;Stadtbezirksvorst;Schiedsleutebezirk;Sozialrathaus Name;Polizeirevier;Postleitzahl
1557;Leibbrandstraße;;;;;;4;Ostend;261;04.27;4;Ost;5;60314
1558;Leibnizstraße;;;;;;3;Nordend-Ost;230;03.20;3;Ost;3;60316
1559;Leimenrode;;;;;;3;Nordend-West;120;03.21;3;Ost;3;60322
1561;Leinwebergasse;;;;;;11;Fechenheim;520;11.78;11;Ost;18;60386
1562;Leipziger Straße;ungerade;;;;;2;Bockenheim;350;02.13;2;Bockenheim;13;60487
1562;Leipziger Straße;gerade;;;;;2;Bockenheim;361;02.12;2;Bockenheim;13;60487
1563;Lenaustraße;ungerade;21;;71;;3;Nordend-West;211;03.19;3;Ost;3;60318
1563;Lenaustraße;ungerade;77;;97;;3;Nordend-West;212;03.17;3;Ost;3;60318
1563;Lenaustraße;gerade;22;;68;;3;Nordend-West;211;03.19;3;Ost;3;60318
1563;Lenaustraße;gerade;72;;80;;3;Nordend-West;212;03.17;3;Ost;3;60318
1564;Lenzenbergstraße;ungerade;;;;;6;Zeilsheim;612;06.50;6B;Höchst;17;65931
1564;Lenzenbergstraße;gerade;8;;;;6;Zeilsheim;604;06.49;6B;Höchst;17;65931
1564;Lenzenbergstraße;gerade;24;;130;;6;Zeilsheim;612;06.50;6B;Höchst;17;65931
1565;Leo-Gans-Straße;ungerade;1;;49;;11;Fechenheim;510;11.77;11;Ost;18;60386
1565;Leo-Gans-Straße;ungerade;51;;55;;11;Fechenheim;520;11.78;11;Ost;18;60386
1565;Leo-Gans-Straße;gerade;;;;;11;Fechenheim;510;11.77;11;Ost;18;60386
2739;Leo-Tolstoj-Straße;;;;;;15;Nieder-Eschbach;670;15.82;15;Nord;14;60437
3432;Leonardo-da-Vinci-Allee;;;;;;2;Bockenheim;163;02.15;2;Bockenheim;13;60486
3199;Leonhard-Heißwolf-Straße;;;;;;6;Sossenheim;632;06.54;6C;Höchst;17;65936
1566;Leonhardsgasse;;;;;;11;Seckbach;390;11.75;11;Ost;6;60389
3149;Leonhardskirchhof;;;;;;1;Altstadt;010;01.01;1;Ost;1;60311
3052;Leopold-Ehrmann-Straße;;;;;;16;Bergen-Enkheim;680;16.83;16;Ost;18;60388
1568;Lepsiusstraße;;;;;;6;Griesheim;551;06.39;6A;Gallus;16;65933
1569;Lerchenhof (Wohnplatz);;;;;;6;Sossenheim;632;06.54;6C;Höchst;17;65936
1570;Lerchesbergring;;;;;;5;Sachsenhausen-S.;323;05.30;5A;Sachsenhausen;8;60598
1571;Lersnerstraße;;;;;;3;Nordend-West;201;03.21;3;Dornbusch;3;60322
1572;Lessingstraße;;;;;;2;Westend-Süd;100;02.11;2;Bockenheim;13;60325
1573;Lettigkautweg;;;;;;5;Sachsenhausen-S.;332;05.29;5A;Sachsenhausen;8;60599
1574;Letzter Hasenpfad;;;;;;5;Sachsenhausen-S.;323;05.30;5A;Sachsenhausen;8;60598
2896;Leuchte;;;;;;16;Bergen-Enkheim;680;16.83;16;Ost;18;60388
3231;Leunabrücke;;;;;;6;Schwanheim;531;06.38;6A;Sachsenhausen;10;60529
3231;Leunabrücke;;;;;;6;Schwanheim;531;06.38;6A;Sachsenhausen;10;65929
3231;Leunabrücke;;;;;;6;Schwanheim;531;06.38;6A;Sachsenhausen;17;60529
3231;Leunabrücke;;;;;;6;Schwanheim;531;06.38;6A;Sachsenhausen;17;65929
3231;Leunabrücke;;;;;;6;Höchst;580;06.45;6C;Höchst;17;65929
3231;Leunabrücke;;;;;;6;Höchst;591;06.46;6C;Höchst;17;65929
3231;Leunabrücke;;;;;;6;Höchst;592;06.46;6C;Höchst;17;65929
1575;Leunastraße;ungerade;9;;15;;6;Höchst;591;06.46;6C;Höchst;17;65929
1575;Leunastraße;ungerade;19;;;;6;Höchst;592;06.46;6C;Höchst;17;65929
1575;Leunastraße;gerade;;;;;6;Höchst;591;06.46;6C;Höchst;17;65929
1576;Leutholdstraße;;;;;;10;Bonames;491;10.70;10;Nord;14;60437
1577;Leverkuser Straße;;;;;;6;Höchst;591;06.46;6C;Höchst;17;65929
3347;Lia-Wöhr-Platz;;;;;;1;Gallus;161;01.06;1;Gallus;4;60327
1578;Libellenweg;;;;;;6;Schwanheim;532;06.37;6A;Sachsenhausen;10;60529
1579;Licher Straße;;;;;;3;Nordend-Ost;222;03.18;3;Ost;6;60389
1580;Lichtenbergstraße;;;;;;9;Dornbusch;462;09.69;9;Dornbusch;12;60433
1581;Lichtensteinstraße;;;;;;3;Nordend-West;203;03.16;3;Dornbusch;3;60322
1582;Liebfrauenberg;;;;;;1;Altstadt;010;01.01;1;Ost;1;60313
1583;Liebfrauenstraße;ungerade;1;;3;;1;Altstadt;010;01.01;1;Ost;1;60313
1583;Liebfrauenstraße;ungerade;5;;;;1;Innenstadt;060;01.02;1;Ost;1;60313
1583;Liebfrauenstraße;gerade;2;;4;;1;Altstadt;010;01.01;1;Ost;1;60313
1583;Liebfrauenstraße;gerade;6;;;;1;Innenstadt;060;01.02;1;Ost;1;60313
1584;Liebigstraße;ungerade;3;;11;;2;Westend-Süd;110;02.10;2;Bockenheim;3;60323
1584;Liebigstraße;ungerade;13;;55;;2;Westend-Süd;180;02.10;2;Bockenheim;3;60323
1584;Liebigstraße;gerade;6;;12;;2;Westend-Süd;110;02.10;2;Bockenheim;3;60323
1584;Liebigstraße;gerade;18;;60;;2;Westend-Süd;180;02.10;2;Bockenheim;3;60323
1585;Liebknechtstraße;ungerade;;;;;6;Unterliederbach;622;06.52;6C;Höchst;17;65929
1585;Liebknechtstraße;gerade;;;;;6;Höchst;570;06.44;6C;Höchst;17;65929
1586;Liederbacher Straße;ungerade;;;;;6;Unterliederbach;621;06.51;6C;Höchst;17;65929
1586;Liederbacher Straße;gerade;2;;8;;6;Höchst;570;06.44;6C;Höchst;17;65929
1586;Liederbacher Straße;gerade;14;;90;;6;Unterliederbach;621;06.51;6C;Höchst;17;65929
1587;Liegnitzer Straße;;;;;;5;Sachsenhausen-S.;326;05.34;5A;Sachsenhausen;8;60598
3253;Liesel-Christ-Anlage;;;;;;1;Innenstadt;050;01.02;1;Ost;1;60313
3253;Liesel-Christ-Anlage;;;;;;1;Innenstadt;050;01.02;1;Ost;1;60322
1588;Ligusterweg;;;;;;10;Frankfurter Berg;492;10.71;10;Nord;14;60433
1591;Lili-Schönemann-Steige;;;;;;4;Ostend;252;04.25;4;Ost;5;60385
1589;Liliencronstraße;;;;;;9;Dornbusch;442;09.68;9;Dornbusch;12;60320
1590;Lilienthalallee;;;;;;2;Bockenheim;362;02.12;2;Bockenheim;13;60487
3759;Lilo-Günzler-Straße;;;;;;6;Schwanheim;531;06.38;6A;Sachsenhausen;10;60529
2585;Limescorso;;;;;;8;Heddernheim;432;08.62;8;Nord;14;60439
1592;Limpurgergasse;;;;;;1;Altstadt;010;01.01;1;Ost;1;60311
1593;Lindenau;;;;;;9;Eschersheim;451;09.65;9;Dornbusch;12;60433
1594;Lindenhag;;;;;;6;Griesheim;542;06.40;6A;Gallus;16;65933
2939;Lindenhof (Wohnplatz);;;;;;16;Bergen-Enkheim;680;16.83;16;Ost;18;60388
1595;Lindenring;;;;;;9;Eschersheim;452;09.66;9;Dornbusch;12;60431
1596;Lindenscheidstraße;;;;;;6;Sossenheim;631;06.53;6C;Höchst;17;65936
1597;Lindenstraße;;;;;;2;Westend-Süd;100;02.11;2;Bockenheim;13;60325
1599;Lindleystraße;;;;;;4;Ostend;261;04.27;4;Ost;5;60314
1600;Linkstraße;ungerade;1;;29a;a;6;Griesheim;541;06.39;6A;Gallus;16;65933
1600;Linkstraße;ungerade;31;;83c;c;6;Griesheim;551;06.39;6A;Gallus;16;65933
1600;Linkstraße;gerade;2;;40;;6;Griesheim;541;06.39;6A;Gallus;16;65933
1600;Linkstraße;gerade;42;;114;;6;Griesheim;551;06.39;6A;Gallus;16;65933
1601;Linnéstraße;ungerade;1;;7;;4;Bornheim;282;04.24;4;Ost;5;60385
1601;Linnéstraße;ungerade;11;;33;;4;Ostend;252;04.25;4;Ost;5;60385
1601;Linnéstraße;gerade;2;;6;;4;Bornheim;282;04.24;4;Ost;5;60385
1601;Linnéstraße;gerade;10;;32;;4;Ostend;252;04.25;4;Ost;5;60385
3196;Lise-Meitner-Straße;;;;;;2;Bockenheim;342;02.14;2;Bockenheim;13;60486
3522;Lissabonner Straße;;;;;;1;Gallus;161;01.06;1;Gallus;4;60327
1602;Lixfelder Weg;;;;;;7;Rödelheim;402;07.56;7;Bockenheim;11;60489
2656;Lochmühlstraße;;;;;;13;Nieder-Erlenbach;640;13.80;13;Nord;14;60437
1605;Loënstraße;;;;;;3;Nordend-West;203;03.16;3;Dornbusch;3;60322
1603;Löherstraße;;;;;;5;Sachsenhausen-N.;300;05.31;5A;Sachsenhausen;8;60594
1604;Löhnunggasse;ungerade;;;;;11;Fechenheim;520;11.78;11;Ost;18;60386
1604;Löhnunggasse;gerade;;;;;11;Fechenheim;510;11.77;11;Ost;18;60386
1609;Lohoffstraße;;;;;;7;Rödelheim;402;07.56;7;Bockenheim;11;60489
1610;Lohrgasse;;;;;;11;Seckbach;390;11.75;11;Ost;6;60389
3719;Lohrpark;;;;;;11;Seckbach;390;11.75;11;Ost;6;60389
3525;Londoner Straße;;;;;;1;Gallus;161;01.06;1;Gallus;4;60327
1606;Lönsweg;;;;;;6;Schwanheim;531;06.38;6A;Sachsenhausen;10;60529
1611;Loreleistraße;;;;;;6;Unterliederbach;621;06.51;6C;Höchst;17;65929
1612;Lorsbacher Straße;;;;;;1;Gallus;165;01.08;1;Gallus;4;60326
1613;Lorscher Straße;ungerade;1;;41;;7;Rödelheim;402;07.56;7;Bockenheim;11;60489
1613;Lorscher Straße;ungerade;99;;;;7;Rödelheim;401;07.55;7;Bockenheim;11;60489
1613;Lorscher Straße;gerade;;;;;7;Rödelheim;401;07.55;7;Bockenheim;11;60489
1614;Lortzingstraße;ungerade;1;;3;;3;Nordend-West;211;03.19;3;Ost;3;60318
1614;Lortzingstraße;ungerade;15;;;;3;Nordend-West;212;03.17;3;Ost;3;60318
1614;Lortzingstraße;gerade;4;;18;;3;Nordend-West;211;03.19;3;Ost;3;60318
1614;Lortzingstraße;gerade;24;;30;;3;Nordend-West;212;03.17;3;Ost;3;60318
3692;Lotte-Specht-Park;;;;;;1;Gallus;162;01.07;1;Gallus;4;60326
1607;Lötzener Straße;;;;;;7;Bockenheim;343;07.57;2;Bockenheim;11;60487
1615;Lotzstraße;;;;;;6;Nied;561;06.42;6A;Höchst;16;65934
3687;Louis-Appia-Passage;;;;;;4;Ostend;261;04.27;4;Ost;5;60314
3068;Louis-Pasteur-Straße;;;;;;8;Niederursel;483;08.63;8;Nord;14;60439
1616;Louisa (Park);;;;;;5;Sachsenhausen-S.;325;05.34;5A;Sachsenhausen;10;60598
1608;Löwengasse;;;;;;4;Bornheim;281;04.24;4;Ost;6;60385
1617;Lucaestraße;;;;;;9;Eschersheim;452;09.66;9;Dornbusch;12;60433
1618;Luciusstraße;;;;;;6;Höchst;591;06.46;6C;Höchst;17;65929
3676;Lucy-Hillebrand-Straße;;;;;;12;Kalbach-Riedberg;651;12.79;12;Nord;14;60438
1619;Ludolfusstraße;;;;;;2;Bockenheim;362;02.12;2;Bockenheim;13;60487
3475;Ludwig-Emmel-Weg;;;;;;16;Bergen-Enkheim;680;16.83;16;Ost;18;60388
2971;Ludwig-Erhard-Anlage;ungerade;;;;;2;Westend-Süd;170;02.11;2;Bockenheim;13;60327
2971;Ludwig-Erhard-Anlage;gerade;;;;;2;Westend-Süd;170;02.11;2;Bockenheim;13;60325
3479;Ludwig-Fulda-Weg;;;;;;12;Kalbach-Riedberg;651;12.79;12;Nord;14;60438
3737;Ludwig-Gallmeyer-Straße;;;;;;5;Oberrad;380;05.28;5A;Sachsenhausen;8;60599
3440;Ludwig-Gehm-Weg;;;;;;7;Praunheim;422;07.59;7;Bockenheim;14;60488
1620;Ludwig-Hensler-Straße;;;;;;6;Unterliederbach;621;06.51;6C;Höchst;17;65929
3300;Ludwig-Jost-Allee;;;;;;6;Unterliederbach;622;06.52;6C;Höchst;17;65929
2897;Ludwig-Klemann-Weg;;;;;;16;Bergen-Enkheim;680;16.83;16;Ost;18;60388
1621;Ludwig-Landmann-Straße;ungerade;1;;81;;7;Praunheim;422;07.59;7;Bockenheim;14;60488
1621;Ludwig-Landmann-Straße;ungerade;145;;147;;7;Praunheim;423;07.59;7;Bockenheim;11;60488
1621;Ludwig-Landmann-Straße;ungerade;219;;339;;7;Rödelheim;401;07.55;7;Bockenheim;11;60488
1621;Ludwig-Landmann-Straße;ungerade;341;;;;7;Hausen;410;07.58;7;Bockenheim;11;60488
1621;Ludwig-Landmann-Straße;ungerade;343;;385;;7;Bockenheim;343;07.57;2;Bockenheim;11;60487
1621;Ludwig-Landmann-Straße;ungerade;387;;391;;7;Bockenheim;343;07.57;2;Bockenheim;11;60486
1621;Ludwig-Landmann-Straße;ungerade;393;;395;;7;Bockenheim;343;07.57;2;Bockenheim;11;60487
1621;Ludwig-Landmann-Straße;ungerade;399;;405;;7;Bockenheim;343;07.57;2;Bockenheim;11;60486
1621;Ludwig-Landmann-Straße;gerade;2;;88a;a;7;Praunheim;422;07.59;7;Bockenheim;14;60488
1621;Ludwig-Landmann-Straße;gerade;90a;a;216;;7;Praunheim;423;07.59;7;Bockenheim;11;60488
1621;Ludwig-Landmann-Straße;gerade;304;;326;;7;Rödelheim;401;07.55;7;Bockenheim;11;60487
1621;Ludwig-Landmann-Straße;gerade;334;;338;;7;Hausen;410;07.58;7;Bockenheim;11;60487
1621;Ludwig-Landmann-Straße;gerade;350;;386;;7;Rödelheim;401;07.55;7;Bockenheim;11;60487
1621;Ludwig-Landmann-Straße;gerade;400;;408;;2;Bockenheim;344;02.14;2;Bockenheim;11;60486
2773;Ludwig-Quidde-Straße;;;;;;15;Nieder-Eschbach;670;15.82;15;Nord;14;60437
1622;Ludwig-Rehn-Straße;;;;;;5;Sachsenhausen-N.;322;05.33;5A;Sachsenhausen;8;60596
3073;Ludwig-Reinheimer-Straße;;;;;;8;Heddernheim;431;08.61;8;Nord;14;60439
1623;Ludwig-Richter-Straße;;;;;;9;Eschersheim;452;09.66;9;Dornbusch;12;60433
3014;Ludwig-Ruppel-Straße;;;;;;10;Bonames;491;10.70;10;Nord;14;60437
1625;Ludwig-Scriba-Straße;;;;;;6;Höchst;580;06.45;6C;Höchst;17;65929
1629;Ludwig-Tieck-Straße;ungerade;;;;;9;Ginnheim;441;09.67;9;Nord;12;60431
1629;Ludwig-Tieck-Straße;gerade;;;;;9;Eschersheim;452;09.66;9;Dornbusch;12;60431
2793;Ludwig-Zamenhof-Weg;;;;;;5;Sachsenhausen-S.;323;05.30;5A;Sachsenhausen;8;60598
1624;Ludwigsburger Weg;;;;;;6;Zeilsheim;611;06.49;6B;Höchst;17;65931
1626;Ludwigshafener Straße;;;;;;6;Höchst;591;06.46;6C;Höchst;17;65929
1628;Ludwigstraße;ungerade;15;;21;;1;Gallus;152;01.06;1;Gallus;4;60327
1628;Ludwigstraße;ungerade;25;;43;;1;Gallus;161;01.06;1;Gallus;13;60327
1628;Ludwigstraße;gerade;2;;16;;1;Gallus;152;01.06;1;Gallus;4;60327
1628;Ludwigstraße;gerade;18;;38;;1;Gallus;161;01.06;1;Gallus;13;60327
1631;Luginsland;;;;;;1;Innenstadt;050;01.02;1;Ost;1;60313
1633;Luisenplatz;;;;;;3;Nordend-Ost;230;03.20;3;Ost;3;60316
1634;Luisenstraße;;;;;;3;Nordend-Ost;230;03.20;3;Ost;3;60316
1635;Lupinenweg;;;;;;10;Frankfurter Berg;492;10.71;10;Nord;14;60433
3066;Lurgiallee;;;;;;8;Niederursel;483;08.63;8;Nord;14;60439
1636;Luthmerstraße;;;;;;6;Nied;561;06.42;6A;Höchst;16;65934
1637;Luxemburgerallee;;;;;;4;Ostend;252;04.25;4;Ost;5;60385
1638;Luzernenweg;;;;;;10;Frankfurter Berg;492;10.71;10;Nord;14;60433
1639;Lyoner Straße;;;;;;5;Niederrad;373;05.36;5B;Sachsenhausen;10;60528
3604;Maastrichter Ring;;;;;;1;Gallus;165;01.08;1;Gallus;13;60486
3523;Madrider Straße;;;;;;1;Gallus;161;01.06;1;Gallus;4;60327
3536;Magda-Spiegel-Weg;;;;;;12;Kalbach-Riedberg;651;12.79;12;Nord;14;60438
3248;Magnolienstraße;;;;;;6;Unterliederbach;623;06.51;6C;Höchst;17;65929
1640;Mahräckerstraße;;;;;;9;Ginnheim;441;09.67;9;Nord;12;60431
2612;Mailänder Straße;;;;;;5;Sachsenhausen-S.;323;05.30;5A;Sachsenhausen;8;60598
1647;Main-Neckar-Brücke;;;;;;1;Gutleutviertel;151;01.04;1;Gallus;4;60327
1647;Main-Neckar-Brücke;;;;;;5;Sachsenhausen-N.;322;05.33;5A;Sachsenhausen;4;60596
1647;Main-Neckar-Brücke;;;;;;5;Sachsenhausen-N.;322;05.33;5A;Sachsenhausen;8;60596
1641;Mainberg;;;;;;6;Höchst;580;06.45;6C;Höchst;17;65929
1642;Mainfeldstraße;;;;;;5;Niederrad;371;05.35;5B;Sachsenhausen;10;60528
1644;Mainkai;;;;;;1;Altstadt;010;01.01;1;Ost;1;60311
1645;Mainkurstraße;;;;;;4;Bornheim;282;04.24;4;Ost;5;60385
1646;Mainluststraße;;;;;;1;Bahnhofsviertel;090;01.03;1;Gallus;4;60329
1648;Mainstraße;;;;;;1;Innenstadt;080;01.01;1;Ost;1;60311
3539;Mainuferpark;;;;;;1;Altstadt;010;01.01;1;Ost;1;60311
3539;Mainuferpark;;;;;;1;Innenstadt;040;01.03;1;Ost;1;60311
3539;Mainuferpark;;;;;;1;Innenstadt;040;01.03;1;Ost;1;60329
3539;Mainuferpark;;;;;;1;Innenstadt;080;01.01;1;Ost;1;60311
3539;Mainuferpark;;;;;;1;Innenstadt;080;01.01;1;Ost;1;60314
3539;Mainuferpark;;;;;;1;Innenstadt;080;01.01;1;Ost;5;60314
3539;Mainuferpark;;;;;;1;Bahnhofsviertel;090;01.03;1;Gallus;1;60329
3539;Mainuferpark;;;;;;1;Bahnhofsviertel;090;01.03;1;Gallus;4;60329
3539;Mainuferpark;;;;;;4;Ostend;140;04.26;4;Ost;5;60314
3539;Mainuferpark;;;;;;1;Gutleutviertel;151;01.04;1;Gallus;4;60327
3539;Mainuferpark;;;;;;1;Gutleutviertel;151;01.04;1;Gallus;4;60329
3539;Mainuferpark;;;;;;4;Ostend;261;04.27;4;Ost;5;60314
3539;Mainuferpark;;;;;;5;Sachsenhausen-N.;300;05.31;5A;Sachsenhausen;8;60594
3539;Mainuferpark;;;;;;5;Sachsenhausen-N.;321;05.32;5A;Sachsenhausen;8;60594
3539;Mainuferpark;;;;;;5;Sachsenhausen-N.;321;05.32;5A;Sachsenhausen;8;60596
3539;Mainuferpark;;;;;;5;Sachsenhausen-N.;322;05.33;5A;Sachsenhausen;8;60596
3539;Mainuferpark;;;;;;5;Sachsenhausen-N.;324;05.32;5A;Sachsenhausen;8;60594
3539;Mainuferpark;;;;;;5;Sachsenhausen-N.;331;05.31;5A;Sachsenhausen;8;60594
3539;Mainuferpark;;;;;;5;Sachsenhausen-N.;331;05.31;5A;Sachsenhausen;8;60599
3539;Mainuferpark;;;;;;5;Oberrad;380;05.28;5A;Sachsenhausen;8;60594
3539;Mainuferpark;;;;;;5;Oberrad;380;05.28;5A;Sachsenhausen;8;60599
1649;Mainwasenweg;;;;;;5;Sachsenhausen-N.;331;05.31;5A;Sachsenhausen;8;60599
1650;Mainzer Landstraße;ungerade;1;;73;;1;Bahnhofsviertel;090;01.03;1;Gallus;4;60329
1650;Mainzer Landstraße;ungerade;87;;111;;1;Gallus;152;01.06;1;Gallus;4;60329
1650;Mainzer Landstraße;ungerade;117;;191;;1;Gallus;152;01.06;1;Gallus;4;60327
1650;Mainzer Landstraße;ungerade;193;;257;;1;Gallus;152;01.06;1;Gallus;4;60326
1650;Mainzer Landstraße;ungerade;261;;405;;1;Gallus;153;01.05;1;Gallus;4;60326
1650;Mainzer Landstraße;ungerade;409;;521;;1;Gallus;154;01.05;1;Gallus;16;60326
1650;Mainzer Landstraße;ungerade;529;;545;;6;Griesheim;542;06.40;6A;Gallus;16;65933
1650;Mainzer Landstraße;ungerade;553;;683;;6;Griesheim;552;06.41;6A;Gallus;16;65933
1650;Mainzer Landstraße;ungerade;693;;695;;6;Nied;562;06.43;6A;Höchst;16;65934
1650;Mainzer Landstraße;ungerade;701;;793;;6;Nied;561;06.42;6A;Höchst;16;65934
1650;Mainzer Landstraße;gerade;;;;;1;Gallus;153;01.05;1;Gallus;4;60326
1650;Mainzer Landstraße;gerade;10;;58;;2;Westend-Süd;100;02.11;2;Bockenheim;13;60325
1650;Mainzer Landstraße;gerade;78;;120;;1;Gallus;161;01.06;1;Gallus;13;60327
1650;Mainzer Landstraße;gerade;128;;232;;1;Gallus;161;01.06;1;Gallus;4;60327
1650;Mainzer Landstraße;gerade;234;;354;;1;Gallus;162;01.07;1;Gallus;4;60326
1650;Mainzer Landstraße;gerade;364;;378;;1;Gallus;165;01.08;1;Gallus;4;60326
1650;Mainzer Landstraße;gerade;406;;464a;a;1;Gallus;164;01.08;1;Gallus;16;60326
1650;Mainzer Landstraße;gerade;478;;482;;6;Griesheim;542;06.40;6A;Gallus;16;60326
1650;Mainzer Landstraße;gerade;500;;598;;6;Griesheim;542;06.40;6A;Gallus;16;65933
1650;Mainzer Landstraße;gerade;600;;626;;6;Griesheim;552;06.41;6A;Gallus;16;65933
1650;Mainzer Landstraße;gerade;750;;846;;6;Nied;561;06.42;6A;Höchst;16;65934
1652;Malapertstraße;;;;;;3;Nordend-West;202;03.16;3;Dornbusch;12;60320
1653;Malßstraße;;;;;;9;Dornbusch;442;09.68;9;Dornbusch;12;60320
3369;Malvenweg;;;;;;10;Frankfurter Berg;492;10.71;10;Nord;14;60433
1654;Mammolshainer Straße;;;;;;1;Gallus;165;01.08;1;Gallus;4;60326
1655;Manderscheider Straße;;;;;;6;Schwanheim;531;06.38;6A;Sachsenhausen;10;60529
1656;Mannheimer Straße;ungerade;5;;35;;1;Gutleutviertel;151;01.04;1;Gallus;4;60329
1656;Mannheimer Straße;ungerade;73;;119;;1;Gutleutviertel;151;01.04;1;Gallus;4;60327
1656;Mannheimer Straße;gerade;2;;16;;1;Gallus;152;01.06;1;Gallus;4;60329
1656;Mannheimer Straße;gerade;28;;30;;1;Gallus;152;01.06;1;Gallus;4;60327
1658;Manskopfstraße;;;;;;2;Bockenheim;163;02.15;2;Bockenheim;13;60486
1659;Marbachweg;ungerade;9;;107;;10;Preungesheim;470;10.73;10;Dornbusch;12;60435
1659;Marbachweg;ungerade;121;;135;;10;Eckenheim;461;10.72;10;Dornbusch;12;60435
1659;Marbachweg;ungerade;261;;319;;9;Dornbusch;463;09.69;9;Dornbusch;12;60320
1659;Marbachweg;ungerade;331;;365;;9;Dornbusch;462;09.69;9;Dornbusch;12;60320
1659;Marbachweg;gerade;2;;;;11;Seckbach;390;11.75;11;Ost;6;60389
1659;Marbachweg;gerade;70;;120;;10;Preungesheim;470;10.73;10;Dornbusch;12;60435
1659;Marbachweg;gerade;128;;230;;10;Eckenheim;461;10.72;10;Dornbusch;12;60435
1659;Marbachweg;gerade;232;;296;;10;Eckenheim;461;10.72;10;Dornbusch;12;60320
1659;Marbachweg;gerade;298;;364;;9;Dornbusch;462;09.69;9;Dornbusch;12;60320
1660;Marburger Straße;;;;;;2;Bockenheim;361;02.12;2;Bockenheim;13;60487
1661;Marderweg;;;;;;6;Griesheim;552;06.41;6A;Gallus;16;65933
3342;Margarete-Schütte-Lihotzky-Anlage;;;;;;7;Praunheim;422;07.59;7;Bockenheim;14;60488
3406;Margarete-Steiff-Straße;;;;;;12;Kalbach-Riedberg;651;12.79;12;Nord;14;60438
3515;Margarete-Susman-Weg;;;;;;12;Kalbach-Riedberg;651;12.79;12;Nord;14;60438
3547;Margarete-und-Fritz-Kahl-Anlage;;;;;;2;Bockenheim;362;02.12;2;Bockenheim;13;60487
3597;Margarete-Weber-Anlage;;;;;;9;Eschersheim;451;09.65;9;Dornbusch;12;60433
1662;Margaretenstraße;;;;;;7;Rödelheim;402;07.56;7;Bockenheim;11;60489
3374;Margeritenweg;;;;;;10;Frankfurter Berg;492;10.71;10;Nord;14;60433
3743;Maria-Ward-Platz;;;;;;3;Nordend-West;120;03.21;3;Ost;3;60318
3612;Marianne-Beuchert-Platz;;;;;;10;Preungesheim;470;10.73;10;Dornbusch;12;60435
1663;Mariannenstraße;;;;;;5;Sachsenhausen-S.;332;05.29;5A;Sachsenhausen;8;60599
3730;Marie-Bittorf-Anlage;;;;;;9;Ginnheim;441;09.67;9;Nord;12;60431
3189;Marie-Curie-Straße;;;;;;8;Niederursel;483;08.63;8;Nord;14;60439
3757;Marie-Juchacz-Platz;;;;;;11;Riederwald;262;11.76;11;Ost;18;60386
3218;Marie-Luise-Kaschnitz-Straße;;;;;;8;Niederursel;482;08.64;8;Nord;14;60439
3777;Marie-Pfungst-Platz;;;;;;1;Gallus;154;01.05;1;Gallus;16;60326
1664;Marienberger Straße;;;;;;6;Sossenheim;631;06.53;6C;Höchst;17;65936
1665;Marienburgstraße;;;;;;5;Niederrad;371;05.35;5B;Sachsenhausen;10;60528
1666;Marienstraße;;;;;;1;Bahnhofsviertel;090;01.03;1;Gallus;4;60329
1667;Mark-Aurel-Straße;ungerade;1;;29;;8;Heddernheim;431;08.61;8;Nord;14;60439
1667;Mark-Aurel-Straße;ungerade;31;;33;;8;Heddernheim;432;08.62;8;Nord;14;60439
1667;Mark-Aurel-Straße;gerade;;;;;8;Heddernheim;431;08.61;8;Nord;14;60439
2657;Märker Straße;;;;;;13;Nieder-Erlenbach;640;13.80;13;Nord;14;60437
1668;Markgrafenstraße;;;;;;2;Bockenheim;361;02.12;2;Bockenheim;13;60487
1669;Markomannenweg;;;;;;6;Unterliederbach;622;06.52;6C;Höchst;17;65929
1670;Markt;;;;;;1;Altstadt;010;01.01;1;Ost;1;60311
2898;Marktstraße;;;;;;16;Bergen-Enkheim;680;16.83;16;Ost;18;60388
1672;Marquardstraße;;;;;;7;Rödelheim;402;07.56;7;Bockenheim;11;60489
1673;Marschnerstraße;;;;;;3;Nordend-West;211;03.19;3;Ost;3;60318
3668;Mart-Stam-Straße;;;;;;12;Kalbach-Riedberg;651;12.79;12;Nord;14;60438
1674;Martin-Böff-Gasse;;;;;;11;Fechenheim;520;11.78;11;Ost;18;60386
3616;Martin-Elsässer-Platz;;;;;;4;Ostend;140;04.26;4;Ost;5;60314
3276;Martin-Elsässer-Weg;;;;;;4;Ostend;140;04.26;4;Ost;5;60314
3343;Martin-Henrich-Anlage;;;;;;6;Schwanheim;531;06.38;6A;Sachsenhausen;10;60529
2592;Martin-Luther-King-Park;;;;;;8;Niederursel;481;08.63;8;Nord;14;60439
3315;Martin-Luther-Platz;ungerade;;;;;3;Nordend-Ost;230;03.20;3;Ost;3;60316
3315;Martin-Luther-Platz;gerade;;;;;3;Nordend-Ost;221;03.19;3;Ost;3;60316
1675;Martin-Luther-Straße;ungerade;3;;33;;3;Nordend-Ost;221;03.19;3;Ost;3;60316
1675;Martin-Luther-Straße;ungerade;35;;67;;3;Nordend-Ost;222;03.18;3;Ost;6;60389
1675;Martin-Luther-Straße;gerade;4;;22;;3;Nordend-Ost;221;03.19;3;Ost;3;60316
1675;Martin-Luther-Straße;gerade;26;;62;;3;Nordend-Ost;222;03.18;3;Ost;6;60389
